2020-09-30T13:34:18Z,30
2020-09-30T13:34:49Z,29
2020-09-30T13:35:19Z,29
2020-09-30T13:35:49Z,29
2020-09-30T13:36:19Z,29
2020-09-30T13:36:50Z,29
2020-09-30T13:37:20Z,29
2020-09-30T13:37:50Z,29
2020-09-30T13:38:20Z,29
2020-09-30T13:38:51Z,30
2020-09-30T13:39:22Z,30
2020-09-30T13:39:54Z,31
2020-09-30T13:40:27Z,29
2020-09-30T13:40:57Z,29
2020-09-30T13:41:27Z,28
2020-09-30T13:41:57Z,29
2020-09-30T13:42:27Z,29
2020-09-30T13:42:58Z,30
2020-09-30T13:43:29Z,30
